"M_K_v2_hash","M_K_v2_serialized","instance_id","panel"
"0beceb8a734859055b448c96855ffeb6d985db8436505cef461a78c612cdd28c","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[3],4,[1,2]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o005_r00114","A"
"65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o005_r00115","A"
"65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o005_r00117","A"
"ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]],""EDD_C22"":true,""GEOM4"":[true,true,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[1,2,3,4],""BETA_STATUS"":[""NA"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[3]},{""prefix"":[1,2,3],""argmin"":[4]},{""prefix"":[1,2,3,4],""argmin"":[]}]}","A_o006_r00121","A"
"bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[4,3]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[4,3],[1,4],[2,4]],""S_beta"":[1,2,4,3],""BETA_STATUS"":[""NA"",""NA"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":3,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[4]},{""prefix"":[1,2,4],""argmin"":[3]},{""prefix"":[1,2,4,3],""argmin"":[]}]}","A_o006_r00122","A"
"7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o006_r00123","A"
"c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[4,2],[4,3]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[4,2],[1,3],[2,3],[4,3],[1,4]],""S_beta"":[1,4,2,3],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[1],4,[2,3]],[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":2,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[4]},{""prefix"":[1,4],""argmin"":[2]},{""prefix"":[1,4,2],""argmin"":[3]},{""prefix"":[1,4,2,3],""argmin"":[]}]}","A_o006_r00124","A"
"c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o006_r00125","A"
"551332a25907281b03b42ca753221eb302f5f3d64d96f2bdff44566b0e948f49","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[1,4]],""S_beta"":[1,4,3,2],""BETA_STATUS"":[""NA"",""FAIL"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[1],4,[2,3]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1],""h_key"":2,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[4]},{""prefix"":[1,4],""argmin"":[2]},{""prefix"":[1,4,2],""argmin"":[3]},{""prefix"":[1,4,2,3],""argmin"":[]}]}","A_o006_r00126","A"
"87a1c0f2d61c0de63bae799fc5dd47cf3a40e996ffb463685e266659e21fd38e","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[3,4]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,1,3,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[3]},{""prefix"":[2,1,3],""argmin"":[4]},{""prefix"":[2,1,3,4],""argmin"":[]}]}","A_o006_r00127","A"
"a13efc38b8d612d3156aadb1164ead20d0cb98eebacc3cb39e54ff04b0241757","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[4,3]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[4,3],[1,4],[2,4]],""S_beta"":[2,1,4,3],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":3,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[4]},{""prefix"":[2,1,4],""argmin"":[3]},{""prefix"":[2,1,4,3],""argmin"":[]}]}","A_o006_r00128","A"
"4cc0fece6d5f00b0fd00db6478a20e6fb965825f57a980094f5b2905750e5266","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o006_r00129","A"
"d5cb868f906a8e579dbe28390206aa16c73fa6eae9ae6588bab70248a844933c","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[4,2],[4,3]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[4,2],[1,3],[2,3],[4,3],[1,4]],""S_beta"":[1,4,2,3],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[1],4,[2,3]],[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":2,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[4]},{""prefix"":[1,4],""argmin"":[2]},{""prefix"":[1,4,2],""argmin"":[3]},{""prefix"":[1,4,2,3],""argmin"":[]}]}","A_o006_r00130","A"
"c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o006_r00131","A"
"287e4579f9cab9c90fe17b81d6b26cf3b71333bc83fb5763ed0e06be66b6ed1d","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[1,4]],""S_beta"":[1,4,3,2],""BETA_STATUS"":[""NA"",""FAIL"",""STRICT_PASS"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[1],4,[2,3]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1],""h_key"":2,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[4]},{""prefix"":[1,4],""argmin"":[2]},{""prefix"":[1,4,2],""argmin"":[3]},{""prefix"":[1,4,2,3],""argmin"":[]}]}","A_o006_r00132","A"
"89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o006_r00133","A"
"f2c8de3d4c09a32f9a17790a4920cec574780af906752c66e0d3b57c9ded2edd","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o006_r00135","A"
"eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[3],4,[1,2]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o006_r00137","A"
"0beceb8a734859055b448c96855ffeb6d985db8436505cef461a78c612cdd28c","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[3],4,[1,2]],[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o006_r00138","A"
"65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o006_r00139","A"
"65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,4],[2,1],[2,3],[2,4],[3,1],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[3,1],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,3,1,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[2,3],4,[1]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[3]},{""prefix"":[2,3],""argmin"":[1]},{""prefix"":[2,3,1],""argmin"":[4]},{""prefix"":[2,3,1,4],""argmin"":[]}]}","A_o006_r00141","A"
"ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]],""EDD_C22"":true,""GEOM4"":[true,true,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[1,2,3,4],""BETA_STATUS"":[""NA"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[3]},{""prefix"":[1,2,3],""argmin"":[4]},{""prefix"":[1,2,3,4],""argmin"":[]}]}","A_o007_r00145","A"
"d9c68703a6aba49a2be277565fb4948f8fc8c1ae4eaaca7e8ceb5696a9867721","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[1,2,3,4],""BETA_STATUS"":[""NA"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[3]},{""prefix"":[1,2,3],""argmin"":[4]},{""prefix"":[1,2,3,4],""argmin"":[]}]}","A_o007_r00146","A"
"7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o007_r00147","A"
"a5f58ea3ca673a218027454b420ebac3db95bc1163f6c6b84f24fe9fe4ad4101","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[1,2,3,4],""BETA_STATUS"":[""NA"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[2,[1],4,[2,3]],[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[3]},{""prefix"":[1,2,3],""argmin"":[4]},{""prefix"":[1,2,3,4],""argmin"":[]}]}","A_o007_r00148","A"
"c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,4],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[3,2],[1,3],[1,4],[2,4],[3,4]],""S_beta"":[1,3,2,4],""BETA_STATUS"":[""NA"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[3]},{""prefix"":[1,3],""argmin"":[2]},{""prefix"":[1,3,2],""argmin"":[4]},{""prefix"":[1,3,2,4],""argmin"":[]}]}","A_o007_r00149","A"
"87a1c0f2d61c0de63bae799fc5dd47cf3a40e996ffb463685e266659e21fd38e","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[3,4]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,1,3,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[3]},{""prefix"":[2,1,3],""argmin"":[4]},{""prefix"":[2,1,3,4],""argmin"":[]}]}","A_o007_r00151","A"
"25b63d91ffffefe5ce70df559ef971fa18ef128a7d4e68fd23d74e049c3e9241","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,3],[1,4],[2,1],[2,3],[2,4],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[2,1],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[2,1,3,4],""BETA_STATUS"":[""STRICT_PASS"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[2]},{""prefix"":[2],""argmin"":[1]},{""prefix"":[2,1],""argmin"":[3]},{""prefix"":[2,1,3],""argmin"":[4]},{""prefix"":[2,1,3,4],""argmin"":[]}]}","A_o007_r00152","A"
"30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":true,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o007_r00153","A"
"79b1633a597afd6168627e40c94d06da15c6fe9d1190e6706ab073336c25f82b","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[1,2],[1,3],[2,3],[1,4],[2,4],[3,4]],""S_beta"":[1,2,3,4],""BETA_STATUS"":[""NA"",""NA"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[1,[],4,[1,2,3]],[2,[1],4,[2,3]],[3,[1,2],4,[3]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[1]},{""prefix"":[1],""argmin"":[2]},{""prefix"":[1,2],""argmin"":[3]},{""prefix"":[1,2,3],""argmin"":[4]},{""prefix"":[1,2,3,4],""argmin"":[]}]}","A_o007_r00154","A"
"358ae13d27d531c1ca30fa9a18cdc58bb12a19303adfa1a7e795bd077f35466e","{""schema"":""TARDY_BOUND_MK_V2"",""G123_edges"":[[1,2],[1,4],[2,4],[3,1],[3,2],[3,4]],""EDD_C22"":false,""GEOM4"":[false,false,false,false],""G_beta_edges"":[[3,1],[1,2],[3,2],[1,4],[2,4],[3,4]],""S_beta"":[3,1,2,4],""BETA_STATUS"":[""STRICT_PASS"",""STRICT_PASS"",""NA"",""NA""],""LAWLER_PARTITION_FAMILY"":[[3,[1,3],4,[2]],[4,[1,2,3],4,[]]],""Q_exact"":[1,2,3,4],""h_key"":4,""T_MDD"":[{""prefix"":[],""argmin"":[3]},{""prefix"":[3],""argmin"":[1]},{""prefix"":[3,1],""argmin"":[2]},{""prefix"":[3,1,2],""argmin"":[4]},{""prefix"":[3,1,2,4],""argmin"":[]}]}","A_o007_r00155","A"
